,Domestic,Commercial,Public
26977,810.0,0.0,500.0
26978,839.0,750.0,500.0
26979,835.0,0.0,0.0
26980,861.0,0.0,0.0
26981,860.0,0.0,0.0
26982,883.0,0.0,0.0
26983,345.0,0.0,0.0
26984,470.0,350.0,0.0
26985,320.0,1800.0,0.0
26986,560.0,1300.0,0.0
26987,550.0,900.0,0.0
26988,545.0,350.0,0.0
26989,500.0,550.0,0.0
26990,475.0,950.0,0.0
26991,540.0,2050.0,0.0
26992,495.0,1450.0,0.0
26993,886.0,550.0,0.0
26994,1937.0,950.0,500.0
26995,1948.0,550.0,500.0
26996,2078.0,200.0,500.0
26997,1692.0,0.0,500.0
26998,1444.0,0.0,500.0
26999,1268.0,0.0,500.0
27000,729.0,0.0,500.0
27001,880.0,0.0,500.0
27002,826.0,0.0,500.0
27003,784.0,0.0,0.0
27004,883.0,0.0,0.0
27005,803.0,0.0,0.0
27006,997.0,0.0,0.0
27007,385.0,750.0,0.0
27008,495.0,950.0,0.0
27009,470.0,1450.0,0.0
27010,525.0,350.0,0.0
27011,370.0,550.0,0.0
27012,540.0,2000.0,0.0
27013,525.0,950.0,0.0
27014,490.0,2000.0,0.0
27015,515.0,950.0,0.0
27016,565.0,1250.0,0.0
27017,800.0,750.0,0.0
27018,1852.0,1300.0,500.0
27019,1786.0,950.0,500.0
27020,2199.0,0.0,500.0
27021,1639.0,0.0,500.0
27022,1412.0,0.0,500.0
27023,1175.0,0.0,500.0
27024,780.0,0.0,500.0
27025,631.0,0.0,500.0
27026,809.0,0.0,500.0
27027,755.0,0.0,0.0
27028,843.0,0.0,0.0
27029,808.0,0.0,0.0
27030,944.0,0.0,0.0
27031,525.0,750.0,0.0
27032,560.0,0.0,0.0
27033,555.0,200.0,0.0
27034,600.0,1800.0,0.0
27035,535.0,700.0,0.0
27036,525.0,700.0,0.0
27037,515.0,950.0,0.0
27038,505.0,2000.0,0.0
27039,465.0,1850.0,0.0
27040,590.0,750.0,0.0
27041,820.0,1100.0,0.0
27042,2069.0,350.0,500.0
27043,2067.0,950.0,500.0
27044,1921.0,200.0,500.0
27045,1719.0,750.0,500.0
27046,1410.0,0.0,500.0
27047,1054.0,0.0,500.0
27048,812.0,350.0,500.0
27049,844.0,0.0,500.0
27050,878.0,0.0,500.0
27051,939.0,0.0,0.0
27052,827.0,0.0,0.0
27053,727.0,0.0,0.0
27054,911.0,0.0,0.0
27055,505.0,0.0,0.0
27056,495.0,200.0,0.0
27057,525.0,550.0,0.0
27058,595.0,1300.0,0.0
27059,570.0,1300.0,0.0
27060,550.0,550.0,0.0
27061,385.0,900.0,0.0
27062,520.0,1100.0,0.0
27063,430.0,1850.0,0.0
27064,465.0,1850.0,0.0
27065,894.0,350.0,0.0
27066,1949.0,1150.0,500.0
27067,2179.0,0.0,500.0
27068,1953.0,0.0,500.0
27069,1698.0,0.0,500.0
27070,1308.0,0.0,500.0
27071,1159.0,350.0,500.0
27072,783.0,0.0,500.0
27073,916.0,0.0,500.0
27074,901.0,0.0,500.0
27075,866.0,0.0,0.0
27076,748.0,0.0,0.0
27077,807.0,0.0,0.0
27078,901.0,350.0,0.0
27079,500.0,0.0,0.0
27080,515.0,350.0,0.0
27081,270.0,400.0,0.0
27082,500.0,550.0,0.0
27083,520.0,1450.0,0.0
27084,490.0,0.0,0.0
27085,520.0,700.0,0.0
27086,615.0,1050.0,0.0
27087,495.0,950.0,0.0
27088,595.0,1100.0,0.0
27089,810.0,950.0,0.0
27090,1918.0,200.0,500.0
27091,1977.0,0.0,500.0
27092,2113.0,400.0,500.0
27093,1616.0,200.0,500.0
27094,1280.0,0.0,500.0
27095,1144.0,200.0,500.0
27096,882.0,0.0,500.0
27097,828.0,0.0,500.0
27098,781.0,0.0,500.0
27099,903.0,0.0,0.0
27100,889.0,0.0,0.0
27101,786.0,0.0,0.0
27102,911.0,0.0,0.0
27103,530.0,0.0,0.0
27104,545.0,550.0,0.0
27105,435.0,1500.0,0.0
27106,385.0,200.0,0.0
27107,540.0,750.0,0.0
27108,460.0,750.0,0.0
27109,495.0,750.0,0.0
27110,505.0,1100.0,0.0
27111,405.0,1250.0,0.0
27112,505.0,2000.0,0.0
27113,764.0,1650.0,0.0
27114,1929.0,750.0,500.0
27115,1972.0,200.0,500.0
27116,2083.0,700.0,500.0
27117,1639.0,750.0,500.0
27118,1242.0,0.0,500.0
27119,1296.0,0.0,500.0
27120,897.0,0.0,500.0
27121,911.0,0.0,500.0
27122,685.0,0.0,500.0
27123,866.0,0.0,0.0
27124,718.0,0.0,0.0
27125,889.0,0.0,0.0
27126,845.0,0.0,0.0
27127,410.0,750.0,0.0
27128,515.0,1100.0,0.0
27129,470.0,1100.0,0.0
27130,510.0,900.0,0.0
27131,480.0,550.0,0.0
27132,445.0,1100.0,0.0
27133,545.0,1100.0,0.0
27134,500.0,900.0,0.0
27135,440.0,1100.0,0.0
27136,380.0,1100.0,0.0
27137,706.0,2200.0,0.0
27138,1750.0,950.0,500.0
27139,2008.0,550.0,500.0
27140,1916.0,750.0,500.0
27141,1762.0,0.0,500.0
27142,1517.0,0.0,500.0
27143,1282.0,0.0,500.0
27144,848.0,0.0,500.0
27145,911.0,0.0,500.0
27146,905.0,0.0,500.0
27147,794.0,0.0,0.0
27148,882.0,0.0,0.0
27149,742.0,0.0,0.0
27150,843.0,0.0,0.0
27151,450.0,350.0,0.0
27152,505.0,1650.0,0.0
27153,500.0,950.0,0.0
27154,560.0,1850.0,0.0
27155,425.0,900.0,0.0
27156,630.0,0.0,0.0
27157,575.0,0.0,0.0
27158,445.0,1850.0,0.0
27159,510.0,1050.0,0.0
27160,480.0,750.0,0.0
27161,716.0,1500.0,0.0
27162,2048.0,900.0,500.0
27163,2015.0,950.0,500.0
27164,1904.0,350.0,500.0
27165,1815.0,750.0,500.0
27166,1416.0,200.0,500.0
27167,1179.0,0.0,500.0
27168,849.0,0.0,500.0
27169,785.0,750.0,500.0
27170,806.0,0.0,500.0
27171,830.0,0.0,0.0
27172,826.0,0.0,0.0
27173,843.0,0.0,0.0
27174,932.0,0.0,0.0
27175,465.0,0.0,0.0
27176,500.0,0.0,0.0
27177,585.0,1300.0,0.0
27178,470.0,1650.0,0.0
27179,595.0,1500.0,0.0
27180,465.0,1500.0,0.0
27181,615.0,1800.0,0.0
27182,415.0,550.0,0.0
27183,540.0,950.0,0.0
27184,445.0,1250.0,0.0
27185,687.0,0.0,0.0
27186,1952.0,200.0,500.0
27187,2001.0,200.0,500.0
27188,1971.0,550.0,500.0
27189,1647.0,750.0,500.0
27190,1448.0,0.0,500.0
27191,1167.0,0.0,500.0
27192,813.0,0.0,500.0
27193,914.0,350.0,500.0
27194,809.0,0.0,500.0
27195,848.0,0.0,0.0
27196,871.0,0.0,0.0
27197,879.0,0.0,0.0
27198,933.0,0.0,0.0
27199,470.0,350.0,0.0
27200,475.0,1450.0,0.0
27201,530.0,350.0,0.0
27202,540.0,700.0,0.0
27203,385.0,550.0,0.0
27204,435.0,0.0,0.0
27205,520.0,350.0,0.0
27206,570.0,1100.0,0.0
27207,530.0,550.0,0.0
27208,580.0,200.0,0.0
27209,696.0,1150.0,0.0
27210,1774.0,200.0,500.0
27211,1969.0,0.0,500.0
27212,2073.0,1100.0,500.0
27213,1558.0,0.0,500.0
27214,1502.0,0.0,500.0
27215,1194.0,0.0,500.0
27216,810.0,0.0,500.0
27217,941.0,0.0,500.0
27218,860.0,0.0,500.0
27219,775.0,0.0,0.0
27220,803.0,0.0,0.0
27221,841.0,0.0,0.0
27222,830.0,350.0,0.0
27223,445.0,0.0,0.0
27224,570.0,0.0,0.0
27225,500.0,350.0,0.0
27226,460.0,550.0,0.0
27227,475.0,700.0,0.0
27228,515.0,750.0,0.0
27229,485.0,200.0,0.0
27230,485.0,950.0,0.0
27231,400.0,750.0,0.0
27232,620.0,1800.0,0.0
27233,838.0,350.0,0.0
27234,1898.0,350.0,500.0
27235,1942.0,600.0,500.0
27236,2039.0,350.0,500.0
27237,1765.0,550.0,500.0
27238,1501.0,0.0,500.0
27239,1225.0,0.0,500.0
27240,961.0,0.0,500.0
27241,754.0,0.0,500.0
27242,818.0,0.0,500.0
27243,870.0,0.0,0.0
27244,912.0,200.0,0.0
27245,881.0,0.0,0.0
27246,951.0,0.0,0.0
27247,425.0,350.0,0.0
27248,435.0,1500.0,0.0
27249,535.0,1100.0,0.0
27250,510.0,1300.0,0.0
27251,550.0,750.0,0.0
27252,490.0,750.0,0.0
27253,435.0,750.0,0.0
27254,555.0,1650.0,0.0
27255,465.0,550.0,0.0
27256,515.0,2000.0,0.0
27257,774.0,2350.0,0.0
27258,1898.0,950.0,500.0
27259,1907.0,550.0,500.0
27260,1794.0,1100.0,500.0
27261,1641.0,0.0,500.0
27262,1378.0,0.0,500.0
27263,1290.0,0.0,500.0
27264,695.0,0.0,500.0
27265,791.0,0.0,500.0
27266,910.0,0.0,500.0
27267,725.0,0.0,0.0
27268,864.0,0.0,0.0
27269,870.0,0.0,0.0
27270,861.0,0.0,0.0
27271,510.0,350.0,0.0
27272,490.0,0.0,0.0
27273,490.0,1450.0,0.0
27274,580.0,550.0,0.0
27275,565.0,1450.0,0.0
27276,495.0,700.0,0.0
27277,525.0,1100.0,0.0
27278,380.0,550.0,0.0
27279,465.0,200.0,0.0
27280,495.0,1100.0,0.0
27281,889.0,750.0,0.0
27282,1892.0,750.0,500.0
27283,2071.0,950.0,500.0
27284,2046.0,950.0,500.0
27285,1630.0,0.0,500.0
27286,1462.0,200.0,500.0
27287,1195.0,0.0,500.0
27288,898.0,0.0,500.0
27289,905.0,0.0,500.0
27290,811.0,0.0,500.0
27291,833.0,0.0,0.0
27292,802.0,1100.0,0.0
27293,817.0,750.0,0.0
27294,872.0,0.0,0.0
27295,470.0,0.0,0.0
27296,420.0,700.0,0.0
27297,525.0,1100.0,0.0
27298,520.0,2200.0,0.0
27299,685.0,950.0,0.0
27300,580.0,550.0,0.0
27301,425.0,550.0,0.0
27302,495.0,2000.0,0.0
27303,590.0,550.0,0.0
27304,520.0,1300.0,0.0
27305,622.0,1500.0,0.0
27306,1811.0,950.0,500.0
27307,2112.0,200.0,500.0
27308,1816.0,750.0,500.0
27309,1719.0,350.0,500.0
27310,1315.0,0.0,500.0
27311,1261.0,0.0,500.0
27312,960.0,0.0,500.0
27313,846.0,0.0,500.0
27314,866.0,0.0,500.0
27315,827.0,0.0,0.0
27316,720.0,0.0,0.0
27317,777.0,0.0,0.0
27318,883.0,0.0,0.0
27319,485.0,0.0,0.0
27320,405.0,1650.0,0.0
27321,505.0,200.0,0.0
27322,515.0,700.0,0.0
27323,560.0,750.0,0.0
27324,545.0,1100.0,0.0
27325,495.0,0.0,0.0
27326,535.0,1450.0,0.0
27327,480.0,1250.0,0.0
27328,635.0,1100.0,0.0
27329,640.0,1100.0,0.0
27330,1998.0,1650.0,500.0
27331,2008.0,200.0,500.0
27332,1850.0,0.0,500.0
27333,1698.0,0.0,500.0
27334,1412.0,0.0,500.0
27335,1158.0,0.0,500.0
27336,856.0,0.0,500.0
27337,907.0,0.0,500.0
27338,877.0,0.0,500.0
27339,799.0,0.0,0.0
27340,926.0,0.0,0.0
27341,891.0,0.0,0.0
27342,799.0,0.0,0.0
27343,425.0,0.0,0.0
27344,425.0,200.0,0.0
27345,585.0,1650.0,0.0
27346,565.0,1500.0,0.0
27347,470.0,1500.0,0.0
27348,620.0,1100.0,0.0
27349,565.0,750.0,0.0
27350,540.0,2200.0,0.0
27351,540.0,1450.0,0.0
27352,540.0,1650.0,0.0
27353,632.0,1300.0,0.0
27354,1984.0,400.0,500.0
27355,1839.0,750.0,500.0
27356,1944.0,0.0,500.0
27357,1707.0,0.0,500.0
27358,1399.0,0.0,500.0
27359,1127.0,0.0,500.0
27360,797.0,200.0,500.0
27361,732.0,0.0,500.0
27362,734.0,0.0,500.0
27363,816.0,0.0,0.0
27364,902.0,0.0,0.0
27365,947.0,0.0,0.0
27366,830.0,0.0,0.0
27367,570.0,0.0,0.0
27368,400.0,750.0,0.0
27369,480.0,350.0,0.0
27370,540.0,1250.0,0.0
27371,435.0,1650.0,0.0
27372,560.0,350.0,0.0
27373,570.0,1450.0,0.0
27374,415.0,750.0,0.0
27375,560.0,550.0,0.0
27376,580.0,400.0,0.0
27377,707.0,1300.0,0.0
27378,1695.0,1650.0,500.0
27379,1899.0,950.0,500.0
27380,1994.0,400.0,500.0
27381,1700.0,400.0,500.0
27382,1402.0,750.0,500.0
27383,1214.0,0.0,500.0
27384,965.0,350.0,500.0
27385,788.0,200.0,500.0
27386,923.0,0.0,500.0
27387,872.0,0.0,0.0
27388,835.0,0.0,0.0
27389,897.0,0.0,0.0
27390,745.0,0.0,0.0
27391,415.0,0.0,0.0
27392,550.0,1800.0,0.0
27393,480.0,550.0,0.0
27394,555.0,550.0,0.0
27395,615.0,700.0,0.0
27396,570.0,350.0,0.0
27397,520.0,200.0,0.0
27398,515.0,1850.0,0.0
27399,605.0,1100.0,0.0
27400,505.0,1100.0,0.0
27401,653.0,1300.0,0.0
27402,1941.0,1300.0,500.0
27403,1927.0,950.0,500.0
27404,1928.0,200.0,500.0
27405,1611.0,0.0,500.0
27406,1481.0,0.0,500.0
27407,1116.0,0.0,500.0
27408,951.0,0.0,500.0
27409,784.0,0.0,500.0
27410,865.0,0.0,500.0
27411,867.0,0.0,0.0
27412,752.0,0.0,0.0
27413,923.0,0.0,0.0
27414,788.0,0.0,0.0
27415,455.0,200.0,0.0
27416,590.0,350.0,0.0
27417,535.0,350.0,0.0
27418,575.0,1100.0,0.0
27419,555.0,200.0,0.0
27420,505.0,700.0,0.0
27421,550.0,0.0,0.0
27422,585.0,750.0,0.0
27423,515.0,350.0,0.0
27424,515.0,700.0,0.0
27425,738.0,200.0,0.0
27426,1944.0,200.0,500.0
27427,2147.0,200.0,500.0
27428,1940.0,400.0,500.0
27429,1708.0,0.0,500.0
27430,1397.0,350.0,500.0
27431,1174.0,350.0,500.0
27432,761.0,0.0,500.0
27433,796.0,0.0,500.0
27434,878.0,0.0,500.0
27435,785.0,0.0,0.0
27436,812.0,350.0,0.0
27437,791.0,0.0,0.0
27438,855.0,0.0,0.0
27439,420.0,0.0,0.0
27440,395.0,0.0,0.0
27441,460.0,700.0,0.0
27442,505.0,550.0,0.0
27443,500.0,1650.0,0.0
27444,540.0,1450.0,0.0
27445,500.0,550.0,0.0
27446,530.0,350.0,0.0
27447,575.0,1450.0,0.0
27448,545.0,200.0,0.0
27449,757.0,350.0,0.0
27450,1937.0,1300.0,500.0
27451,1902.0,200.0,500.0
27452,2157.0,200.0,500.0
27453,1750.0,0.0,500.0
27454,1545.0,0.0,500.0
27455,1125.0,0.0,500.0
27456,906.0,0.0,500.0
27457,847.0,0.0,500.0
27458,894.0,0.0,500.0
27459,797.0,0.0,0.0
27460,877.0,350.0,0.0
27461,883.0,0.0,0.0
27462,916.0,0.0,0.0
27463,565.0,200.0,0.0
27464,475.0,1250.0,0.0
27465,520.0,1600.0,0.0
27466,490.0,700.0,0.0
27467,550.0,1450.0,0.0
27468,500.0,200.0,0.0
27469,520.0,1100.0,0.0
27470,480.0,1100.0,0.0
27471,520.0,1650.0,0.0
27472,575.0,2000.0,0.0
27473,662.0,1300.0,0.0
27474,1769.0,1300.0,500.0
27475,1981.0,1300.0,500.0
27476,2025.0,0.0,500.0
27477,1679.0,0.0,500.0
27478,1424.0,0.0,500.0
27479,1187.0,0.0,500.0
27480,879.0,350.0,500.0
27481,778.0,0.0,500.0
27482,797.0,0.0,500.0
27483,673.0,0.0,0.0
27484,900.0,0.0,0.0
27485,799.0,0.0,0.0
27486,924.0,0.0,0.0
27487,495.0,0.0,0.0
27488,450.0,0.0,0.0
27489,515.0,700.0,0.0
27490,555.0,1300.0,0.0
27491,585.0,550.0,0.0
27492,575.0,1100.0,0.0
27493,440.0,2350.0,0.0
27494,525.0,350.0,0.0
27495,535.0,1450.0,0.0
27496,650.0,900.0,0.0
27497,496.0,400.0,0.0
27498,1892.0,1100.0,500.0
27499,1962.0,400.0,500.0
27500,1968.0,550.0,500.0
27501,1760.0,0.0,500.0
27502,1532.0,0.0,500.0
27503,1172.0,0.0,500.0
27504,866.0,0.0,500.0
27505,870.0,0.0,500.0
27506,838.0,0.0,500.0
27507,937.0,0.0,0.0
27508,864.0,200.0,0.0
27509,832.0,0.0,0.0
27510,899.0,0.0,0.0
27511,505.0,350.0,0.0
27512,445.0,900.0,0.0
27513,480.0,1100.0,0.0
27514,590.0,550.0,0.0
27515,660.0,700.0,0.0
27516,560.0,200.0,0.0
27517,505.0,0.0,0.0
27518,405.0,1450.0,0.0
27519,500.0,600.0,0.0
27520,535.0,900.0,0.0
27521,624.0,1250.0,0.0
27522,1978.0,400.0,500.0
27523,1959.0,1300.0,500.0
27524,1937.0,0.0,500.0
27525,1657.0,0.0,500.0
27526,1463.0,0.0,500.0
27527,1216.0,0.0,500.0
27528,989.0,0.0,500.0
27529,816.0,0.0,500.0
27530,919.0,0.0,500.0
27531,742.0,0.0,0.0
27532,880.0,0.0,0.0
27533,865.0,0.0,0.0
27534,848.0,0.0,0.0
27535,570.0,0.0,0.0
27536,425.0,350.0,0.0
27537,565.0,1650.0,0.0
27538,515.0,700.0,0.0
27539,585.0,550.0,0.0
27540,540.0,350.0,0.0
27541,595.0,1100.0,0.0
27542,570.0,1850.0,0.0
27543,520.0,700.0,0.0
27544,495.0,1450.0,0.0
27545,731.0,750.0,0.0
27546,1897.0,550.0,500.0
27547,1899.0,750.0,500.0
27548,2098.0,1100.0,500.0
27549,1707.0,1100.0,500.0
27550,1474.0,200.0,500.0
27551,1249.0,0.0,500.0
27552,772.0,0.0,500.0
27553,754.0,0.0,500.0
27554,867.0,0.0,500.0
27555,893.0,350.0,0.0
27556,850.0,0.0,0.0
27557,880.0,0.0,0.0
27558,746.0,0.0,0.0
27559,470.0,0.0,0.0
27560,585.0,550.0,0.0
27561,500.0,0.0,0.0
27562,515.0,700.0,0.0
27563,485.0,1450.0,0.0
27564,555.0,1850.0,0.0
27565,600.0,1450.0,0.0
27566,505.0,900.0,0.0
27567,555.0,750.0,0.0
27568,560.0,700.0,0.0
27569,604.0,1450.0,0.0
27570,1884.0,200.0,500.0
27571,2057.0,0.0,500.0
27572,2094.0,400.0,500.0
27573,1811.0,0.0,500.0
27574,1591.0,0.0,500.0
27575,1218.0,0.0,500.0
27576,910.0,0.0,500.0
27577,848.0,0.0,500.0
27578,867.0,0.0,500.0
27579,898.0,0.0,0.0
27580,908.0,0.0,0.0
27581,870.0,0.0,0.0
27582,810.0,0.0,0.0
27583,575.0,350.0,0.0
27584,615.0,950.0,0.0
27585,535.0,1150.0,0.0
27586,525.0,1450.0,0.0
27587,515.0,1150.0,0.0
27588,585.0,950.0,0.0
27589,450.0,350.0,0.0
27590,595.0,550.0,0.0
27591,540.0,2000.0,0.0
27592,550.0,1600.0,0.0
27593,768.0,900.0,0.0
27594,1641.0,200.0,500.0
27595,1913.0,200.0,500.0
27596,2072.0,200.0,500.0
27597,1789.0,0.0,500.0
27598,1394.0,0.0,500.0
27599,1256.0,0.0,500.0
27600,867.0,0.0,500.0
27601,857.0,750.0,500.0
27602,803.0,0.0,500.0
27603,789.0,0.0,0.0
27604,847.0,0.0,0.0
27605,827.0,0.0,0.0
27606,888.0,0.0,0.0
27607,455.0,1100.0,0.0
27608,480.0,200.0,0.0
27609,485.0,950.0,0.0
27610,585.0,1800.0,0.0
27611,580.0,550.0,0.0
27612,600.0,1100.0,0.0
27613,465.0,1100.0,0.0
27614,495.0,1300.0,0.0
27615,580.0,1150.0,0.0
27616,470.0,700.0,0.0
27617,707.0,2200.0,0.0
27618,1928.0,750.0,500.0
27619,1853.0,1850.0,500.0
27620,1950.0,400.0,500.0
27621,1616.0,0.0,500.0
27622,1387.0,350.0,500.0
27623,1116.0,0.0,500.0
27624,820.0,0.0,500.0
27625,927.0,750.0,500.0
27626,894.0,0.0,500.0
27627,781.0,0.0,0.0
27628,829.0,0.0,0.0
27629,851.0,0.0,0.0
27630,708.0,0.0,0.0
27631,430.0,750.0,0.0
27632,485.0,0.0,0.0
27633,435.0,400.0,0.0
27634,505.0,900.0,0.0
27635,620.0,1850.0,0.0
27636,565.0,950.0,0.0
27637,430.0,550.0,0.0
27638,500.0,1450.0,0.0
27639,475.0,1650.0,0.0
27640,460.0,1650.0,0.0
27641,610.0,950.0,0.0
27642,1711.0,550.0,500.0
27643,2042.0,750.0,500.0
27644,1877.0,750.0,500.0
27645,1550.0,0.0,500.0
27646,1436.0,0.0,500.0
27647,1296.0,0.0,500.0
27648,904.0,0.0,500.0
27649,846.0,0.0,500.0
27650,951.0,0.0,500.0
27651,758.0,0.0,0.0
27652,808.0,350.0,0.0
27653,786.0,750.0,0.0
27654,792.0,0.0,0.0
27655,535.0,350.0,0.0
27656,550.0,600.0,0.0
27657,460.0,1300.0,0.0
27658,520.0,1300.0,0.0
27659,600.0,900.0,0.0
27660,565.0,200.0,0.0
27661,540.0,0.0,0.0
27662,590.0,350.0,0.0
27663,540.0,1300.0,0.0
27664,465.0,950.0,0.0
27665,599.0,1100.0,0.0
27666,1717.0,750.0,500.0
27667,1980.0,1150.0,500.0
27668,1925.0,0.0,500.0
27669,1769.0,0.0,500.0
27670,1550.0,0.0,500.0
27671,1299.0,0.0,500.0
27672,899.0,0.0,500.0
27673,890.0,0.0,500.0
27674,830.0,0.0,500.0
27675,926.0,0.0,0.0
27676,766.0,0.0,0.0
27677,837.0,0.0,0.0
27678,860.0,0.0,0.0
27679,410.0,750.0,0.0
27680,465.0,0.0,0.0
27681,520.0,750.0,0.0
27682,580.0,900.0,0.0
27683,630.0,2200.0,0.0
27684,560.0,350.0,0.0
27685,630.0,550.0,0.0
27686,545.0,1100.0,0.0
27687,635.0,400.0,0.0
27688,505.0,700.0,0.0
27689,653.0,1800.0,0.0
27690,1643.0,0.0,500.0
27691,2079.0,400.0,500.0
27692,2053.0,550.0,500.0
27693,1766.0,0.0,500.0
27694,1512.0,0.0,500.0
27695,1311.0,0.0,500.0
27696,830.0,0.0,500.0
27697,845.0,0.0,500.0
27698,899.0,0.0,500.0
27699,782.0,750.0,0.0
27700,837.0,0.0,0.0
27701,829.0,0.0,0.0
27702,734.0,0.0,0.0
27703,440.0,0.0,0.0
27704,540.0,900.0,0.0
27705,585.0,750.0,0.0
27706,550.0,350.0,0.0
27707,440.0,900.0,0.0
27708,600.0,550.0,0.0
27709,490.0,1800.0,0.0
27710,540.0,2000.0,0.0
27711,395.0,350.0,0.0
27712,580.0,1100.0,0.0
27713,692.0,1450.0,0.0
27714,1694.0,400.0,500.0
27715,1964.0,950.0,500.0
27716,2070.0,200.0,500.0
27717,1830.0,0.0,500.0
27718,1392.0,0.0,500.0
27719,1331.0,0.0,500.0
27720,808.0,0.0,500.0
27721,944.0,0.0,500.0
27722,872.0,350.0,500.0
27723,933.0,0.0,0.0
27724,892.0,0.0,0.0
27725,898.0,0.0,0.0
27726,568.0,0.0,0.0
27727,505.0,0.0,0.0
27728,505.0,1100.0,0.0
27729,580.0,1150.0,0.0
27730,465.0,900.0,0.0
27731,545.0,1100.0,0.0
27732,485.0,350.0,0.0
27733,525.0,2000.0,0.0
27734,610.0,1450.0,0.0
27735,510.0,2200.0,0.0
27736,490.0,1300.0,0.0
27737,667.0,900.0,0.0
27738,1536.0,1100.0,500.0
27739,1943.0,550.0,500.0
27740,2049.0,0.0,500.0
27741,1675.0,0.0,500.0
27742,1391.0,0.0,500.0
27743,1158.0,0.0,500.0
27744,806.0,0.0,500.0
27745,873.0,0.0,500.0
27746,882.0,0.0,500.0
27747,904.0,0.0,0.0
27748,973.0,0.0,0.0
27749,875.0,0.0,0.0
27750,759.0,0.0,0.0
27751,540.0,0.0,0.0
27752,535.0,0.0,0.0
27753,585.0,1150.0,0.0
27754,535.0,1300.0,0.0
27755,620.0,550.0,0.0
27756,515.0,350.0,0.0
27757,575.0,1500.0,0.0
27758,475.0,1800.0,0.0
27759,525.0,0.0,0.0
27760,595.0,900.0,0.0
27761,740.0,700.0,0.0
27762,1810.0,400.0,500.0
27763,1975.0,200.0,500.0
27764,2042.0,950.0,500.0
27765,1741.0,0.0,500.0
27766,1488.0,950.0,500.0
27767,1304.0,0.0,500.0
27768,818.0,0.0,500.0
27769,757.0,0.0,500.0
27770,886.0,0.0,500.0
27771,820.0,0.0,0.0
27772,762.0,0.0,0.0
27773,856.0,0.0,0.0
27774,804.0,0.0,0.0
27775,510.0,200.0,0.0
27776,500.0,550.0,0.0
27777,590.0,1300.0,0.0
27778,605.0,900.0,0.0
27779,495.0,1450.0,0.0
27780,595.0,950.0,0.0
27781,505.0,1500.0,0.0
27782,550.0,1500.0,0.0
27783,445.0,900.0,0.0
27784,605.0,900.0,0.0
27785,566.0,0.0,0.0
27786,1671.0,700.0,500.0
27787,2074.0,750.0,500.0
27788,1977.0,0.0,500.0
27789,1900.0,0.0,500.0
27790,1465.0,0.0,500.0
27791,1266.0,0.0,500.0
27792,832.0,750.0,500.0
27793,776.0,0.0,500.0
27794,877.0,0.0,500.0
27795,866.0,0.0,0.0
27796,930.0,0.0,0.0
27797,849.0,0.0,0.0
27798,721.0,550.0,0.0
27799,555.0,0.0,0.0
27800,485.0,200.0,0.0
27801,650.0,1500.0,0.0
27802,515.0,1600.0,0.0
27803,560.0,2000.0,0.0
27804,510.0,0.0,0.0
27805,495.0,750.0,0.0
27806,550.0,200.0,0.0
27807,495.0,1250.0,0.0
27808,560.0,1800.0,0.0
27809,716.0,1650.0,0.0
27810,1554.0,1300.0,500.0
27811,2069.0,400.0,500.0
27812,1994.0,400.0,500.0
27813,1714.0,550.0,500.0
27814,1555.0,0.0,500.0
27815,1208.0,0.0,500.0
27816,919.0,0.0,500.0
27817,829.0,0.0,500.0
27818,946.0,0.0,500.0
27819,819.0,0.0,0.0
27820,903.0,0.0,0.0
27821,903.0,0.0,0.0
27822,676.0,0.0,0.0
27823,500.0,1100.0,0.0
27824,360.0,1100.0,0.0
27825,590.0,1100.0,0.0
27826,520.0,1850.0,0.0
27827,460.0,2050.0,0.0
27828,495.0,1300.0,0.0
27829,580.0,1300.0,0.0
27830,545.0,1100.0,0.0
27831,550.0,700.0,0.0
27832,575.0,900.0,0.0
27833,718.0,1100.0,0.0
27834,1596.0,900.0,500.0
27835,2117.0,0.0,500.0
27836,1986.0,350.0,500.0
27837,1863.0,0.0,500.0
27838,1430.0,0.0,500.0
27839,1196.0,0.0,500.0
27840,852.0,0.0,500.0
27841,817.0,0.0,500.0
27842,883.0,0.0,500.0
27843,849.0,0.0,0.0
27844,787.0,0.0,0.0
27845,914.0,0.0,0.0
27846,766.0,0.0,0.0
27847,530.0,0.0,0.0
27848,510.0,350.0,0.0
27849,540.0,1100.0,0.0
27850,600.0,1100.0,0.0
27851,585.0,1300.0,0.0
27852,535.0,1100.0,0.0
27853,615.0,350.0,0.0
27854,510.0,1250.0,0.0
27855,455.0,1500.0,0.0
27856,575.0,1100.0,0.0
27857,617.0,2000.0,0.0
27858,1754.0,0.0,500.0
27859,1937.0,200.0,500.0
27860,2008.0,750.0,500.0
27861,1744.0,0.0,500.0
27862,1410.0,0.0,500.0
27863,1250.0,0.0,500.0
27864,902.0,0.0,500.0
27865,826.0,0.0,500.0
27866,929.0,0.0,500.0
27867,910.0,0.0,0.0
27868,870.0,0.0,0.0
27869,894.0,0.0,0.0
27870,701.0,0.0,0.0
27871,535.0,750.0,0.0
27872,535.0,950.0,0.0
27873,500.0,1300.0,0.0
27874,495.0,1400.0,0.0
27875,620.0,1100.0,0.0
27876,635.0,200.0,0.0
27877,540.0,550.0,0.0
27878,490.0,1650.0,0.0
27879,555.0,750.0,0.0
27880,570.0,2000.0,0.0
